peek, 2400, 6
pop, 11300, 5
peek, 2300, 5
pop, 11100, 4
push, 11900, 5
peek, 2500, 5
pop, 15600, 4
pop, 11200, 3
pop, 8300, 2
peek, 2600, 2
pop, 4900, 1
push, 7100, 2
peek, 4600, 2
push, 7600, 3
peek, 2600, 3
push, 9200, 4
pop, 11000, 3
pop, 9900, 2
peek, 2300, 2
pop, 4500, 1
peek, 2300, 1
pop, 5900, 0
push, 3000, 1
push, 5700, 2
peek, 2500, 2
pop, 4600, 1
push, 6400, 2
push, 6700, 3
peek, 2400, 3
peek, 2500, 3
pop, 7900, 2
peek, 2300, 2
peek, 2300, 2
push, 6100, 3
pop, 7700, 2
push, 7300, 3
push, 4500, 4
peek, 2300, 4
pop, 11000, 3
peek, 2300, 3
pop, 9800, 2
pop, 4400, 1
push, 4600, 2
peek, 2400, 2
pop, 4700, 1
peek, 6900, 1
peek, 3200, 1
push, 7500, 2
peek, 2900, 2
pop, 5500, 1
peek, 2600, 1
peek, 2600, 1
peek, 3800, 1
pop, 5000, 0
push, 2500, 1
peek, 2400, 1
peek, 3500, 1
push, 8300, 2
pop, 6200, 1
pop, 4800, 0
push, 2500, 1
peek, 4900, 1
pop, 6400, 0
push, 2400, 1
push, 4900, 2
pop, 6000, 1
peek, 3400, 1
pop, 4500, 0
push, 2800, 1
push, 7500, 2
peek, 3400, 2
peek, 2200, 2
peek, 3600, 2
push, 6600, 3
pop, 10400, 2
peek, 2500, 2
push, 4400, 3
pop, 10700, 2
pop, 5600, 1
pop, 4600, 0
push, 3900, 1
push, 4500, 2
peek, 5000, 2
peek, 2100, 2
peek, 2100, 2
pop, 4500, 1
peek, 2200, 1
peek, 2300, 1
push, 7000, 2
pop, 4700, 1
pop, 4500, 0
push, 5200, 1
push, 7200, 2
push, 5100, 3
peek, 2700, 3
pop, 11300, 2
peek, 2600, 2
pop, 4700, 1
peek, 2600, 1
peek, 2400, 1
peek, 2600, 1
push, 7200, 2
pop, 5600, 1
peek, 2900, 1
pop, 5100, 0
push, 3700, 1
peek, 3800, 1
pop, 6000, 0
push, 2900, 1
peek, 2800, 1
peek, 2600, 1
push, 8200, 2
pop, 5100, 1
push, 7000, 2
pop, 4500, 1
push, 7800, 2
push, 7300, 3
pop, 8600, 2
push, 6900, 3
push, 10500, 4
peek, 2700, 4
peek, 3200, 4
peek, 2200, 4
pop, 11400, 3
push, 9100, 4
peek, 2400, 4
pop, 11100, 3
push, 10700, 4
pop, 11600, 3
push, 10500, 4
push, 8500, 5
peek, 2400, 5
push, 11000, 6
pop, 10800, 5
push, 11100, 6
push, 4400, 7
pop, 19700, 6
peek, 11700, 6
peek, 2600, 6
pop, 11300, 5
peek, 2500, 5
push, 10100, 6
push, 7200, 7
peek, 2900, 7
pop, 18700, 6
peek, 5900, 6
pop, 17500, 5
pop, 19400, 4
peek, 2700, 4
peek, 2400, 4
peek, 2400, 4
push, 5000, 5
pop, 11600, 4
push, 4600, 5
push, 12000, 6
push, 11600, 7
peek, 2500, 7
push, 8800, 8
pop, 17200, 7
push, 14900, 8
pop, 17700, 7
peek, 2600, 7
peek, 2200, 7
peek, 2500, 7
push, 15500, 8
push, 8800, 9
push, 15000, 10
peek, 2300, 10
pop, 17300, 9
pop, 20100, 8
peek, 2300, 8
pop, 17500, 7
peek, 2300, 7
peek, 2300, 7
peek, 3700, 7
pop, 14500, 6
pop, 18900, 5
peek, 2400, 5
push, 4800, 6
peek, 2600, 6
peek, 2400, 6
peek, 2600, 6
pop, 23800, 5
push, 11600, 6
pop, 12600, 5
pop, 11000, 4
peek, 2400, 4
peek, 2500, 4
peek, 2500, 4
push, 11400, 5
pop, 14900, 4
pop, 10900, 3
pop, 7700, 2
peek, 2400, 2
pop, 5500, 1
pop, 4700, 0
push, 2700, 1
pop, 4700, 0
push, 2600, 1
push, 4800, 2
push, 4800, 3
peek, 2400, 3
pop, 11500, 2
pop, 7200, 1
peek, 2800, 1
pop, 4900, 0
push, 3100, 1
pop, 6500, 0
push, 2500, 1
push, 4500, 2
push, 4700, 3
push, 4500, 4
push, 10700, 5
pop, 15000, 4
pop, 11100, 3
pop, 9900, 2
peek, 2300, 2
pop, 4500, 1
push, 6700, 2
push, 8200, 3
peek, 2800, 3
peek, 2500, 3
peek, 3700, 3
peek, 2500, 3
pop, 9500, 2
push, 5300, 3
peek, 2500, 3
push, 12400, 4
peek, 2400, 4
peek, 2400, 4
pop, 12700, 3
push, 11500, 4
push, 9900, 5
pop, 14500, 4
push, 11200, 5
push, 8800, 6
peek, 3900, 6
pop, 18500, 5
pop, 12200, 4
peek, 2500, 4
peek, 2600, 4
push, 5100, 5
peek, 2700, 5
pop, 16300, 4
pop, 11200, 3
peek, 2600, 3
push, 11300, 4
peek, 2600, 4
pop, 10900, 3
pop, 9700, 2
pop, 4800, 1
pop, 5900, 0
push, 2800, 1
push, 4500, 2
pop, 4500, 1
push, 4900, 2
push, 7000, 3
push, 10600, 4
push, 10700, 5
peek, 2300, 5
peek, 2300, 5
pop, 14800, 4
push, 10700, 5
push, 8800, 6
peek, 2500, 6
pop, 11200, 5
peek, 2400, 5
pop, 14400, 4
push, 4800, 5
pop, 16400, 4
pop, 10600, 3
peek, 2500, 3
push, 11400, 4
peek, 2700, 4
push, 4400, 5
peek, 2700, 5
pop, 16800, 4
pop, 11100, 3
push, 11100, 4
pop, 11500, 3
peek, 2300, 3
pop, 10000, 2
pop, 4500, 1
peek, 2300, 1
pop, 4500, 0
push, 2400, 1
pop, 4900, 0
push, 7400, 1
peek, 3500, 1
push, 7700, 2
